"kp_id","id","id_concatenado","region","site","addres","pais","state","city","horario","prioritario","criticidad","inmueble","hrequerimientos","horasxdias","mes"
"1008","1248","1248-MODULO:HUAUCHINANGO-ALR","SUR","PUEBLA NORTE","PLAZA CORREGIDORA NO. 21, COL. CENTRO, C.P. 73160, HUACHINANGO, PUE","MEXICO","PUEBLA","HUAUCHINANGO","LV0900-1800","Si","Local","3","LV0900-1800","9","Julio"
"1009","283","283-PRINCIPAL-ALAF","SUR","PUEBLA NORTE","BLVD. HEROES DEL 5 DE MAYO , 3704  COL. ANZURES","MEXICO","PUEBLA","PUEBLA","LV0800-1800","Si","Local","1","LV0800-1800","10","Julio"
"1010","283","283-PRINCIPAL-ALJ","SUR","PUEBLA NORTE","BLVD. HEROES DEL 5 DE MAYO , 3704  COL. ANZURES","MEXICO","PUEBLA","PUEBLA","LV0800-1800","Si","Local","1","LV0800-1800","10","Julio"
"1011","283","283-PRINCIPAL-ALR","SUR","PUEBLA NORTE","BLVD. HEROES DEL 5 DE MAYO , 3704  COL. ANZURES","MEXICO","PUEBLA","PUEBLA","LV0800-1800","Si","Local","1","LV0800-1800","10","Julio"
"1012","283","283-PRINCIPAL-CERYS","SUR","PUEBLA NORTE","BLVD. HEROES DEL 5 DE MAYO , 3704  COL. ANZURES","MEXICO","PUEBLA","PUEBLA","LV0800-1800","Si","Local","1","LV0800-1800","10","Julio"
"1013","283","283-PRINCIPAL-SLCTI","SUR","PUEBLA NORTE","BLVD. HEROES DEL 5 DE MAYO , 3704  COL. ANZURES","MEXICO","PUEBLA","PUEBLA","LV0900-1800","Si","Local","1","LV0800-1800","10","Julio"
"1014","285","285-SUBSEDE:TEZIUTLAN-ALR","SUR","PUEBLA NORTE","AV. HIDALGO NO. 1210 INT. 12, 13 Y 14 EDIF. LATINO, COL. CENTRO C.P. 23800","MEXICO","PUEBLA","TEZIUTLAN","LV0800-1800","Si","Local","2","LV0800-1800","10","Julio"
"1015","548","548-MODULO: 5 ORIENTE, PUEBLA","SUR","PUEBLA NORTE","AV. 5 ORIENTE #1 ALTOS , PALACIO FEDERAL, COL. CENTRO, C.P. 72000","MEXICO","PUEBLA","PUEBLA","LV0800-1500","Si","Local","3","LV0800-1500","7","Julio"
"1016","287","287-SUBSEDE:TEHUACAN CURP-ALR","SUR","PUEBLA NORTE","1A. ORIENTE , S/N  ESQ. 1A. MORELOS Y PALACIO FEDERAL COL. CENTRO C.P. 75700","MEXICO","PUEBLA","TEHUACAN","LV0800-1800","Si","Local","2","LV0800-1800","10","Julio"
"1017","1070","1070-MODULO:ATLIXCO-ALSC","SUR","PUEBLA SUR","BLVD. NI?OS HEROES #805, LOCAL 47, COL. REVOLUCION, C.P. 74270","MEXICO","PUEBLA","ATLIXCO","LV0830-1430","#N/A","#N/A","0","LV0830-1430","6","Julio"
"1018","1072","1072-MODULO:IZUCAR DE MATAMOROS-ALR","SUR","PUEBLA SUR","AV. PLAZA DE LA CONSTITUCION 4 ESQ. CALLEJON NICOLAS BRAVO","MEXICO","PUEBLA","IZUCAR DE MATAMOROS","LV0830-1430","Si","Local","3","LV0830-1430","6","Julio"
"1019","1073","1073-BODEGA:LA 28 PONIENTE-ALR","SUR","PUEBLA SUR","AV. 28 PONIENTE 508","MEXICO","PUEBLA","PUEBLA","LV0900-1500","Si","Local","3","LV0900-1500","6","Julio"
"1020","2107","2107-BODEGA:CUAUTLANCINGO-CERYS","SUR","PUEBLA SUR","FRANCISCO MARLASCA G. #3, FRACC. SAN JOSE DEL PUENTE","MEXICO","PUEBLA","PUEBLA","LV0900-1500","Si","Local","3","LV0900-1500","6","Julio"
"1021","266","266-PRINCIPAL-ALAF","SUR","PUEBLA SUR","CALLE LATERAL RECTA A CHOLULA #103, COL. EXHDA. DE ZAVALETA","MEXICO","PUEBLA","PUEBLA","LV0800-1900","No","NA","1","LV0800-1900","11","Julio"
"1022","266","266-PRINCIPAL-ALJ","SUR","PUEBLA SUR","CALLE LATERAL RECTA A CHOLULA #103, COL. EXHDA. DE ZAVALETA","MEXICO","PUEBLA","PUEBLA","LV0800-1900","No","NA","1","LV0800-1900","11","Julio"
"1023","266","266-PRINCIPAL-ALR","SUR","PUEBLA SUR","CALLE LATERAL RECTA A CHOLULA #103, COL. EXHDA. DE ZAVALETA","MEXICO","PUEBLA","PUEBLA","LV0800-1900","No","NA","1","LV0800-1900","11","Julio"
"1024","266","266-PRINCIPAL-ALSC","SUR","PUEBLA SUR","CALLE LATERAL RECTA A CHOLULA #103, COL. EXHDA. DE ZAVALETA","MEXICO","PUEBLA","PUEBLA","LV0800-1800","No","NA","1","LV0800-1900","11","Julio"
"1025","266","266-PRINCIPAL-AREPC","SUR","PUEBLA SUR","CALLE LATERAL RECTA A CHOLULA #103, COL. EXHDA. DE ZAVALETA","MEXICO","PUEBLA","PUEBLA","LV0900-1800","No","NA","1","LV0800-1900","11","Julio"
"1026","266","266-PRINCIPAL-ARSTI","SUR","PUEBLA SUR","CALLE LATERAL RECTA A CHOLULA #103, COL. EXHDA. DE ZAVALETA","MEXICO","PUEBLA","PUEBLA","LV0900-1800","No","NA","1","LV0800-1900","11","Julio"
"1027","266","266-PRINCIPAL-CERYS","SUR","PUEBLA SUR","CALLE LATERAL RECTA A CHOLULA #103, COL. EXHDA. DE ZAVALETA","MEXICO","PUEBLA","PUEBLA","LV0800-1900","No","NA","1","LV0800-1900","11","Julio"
"1028","266","266-PRINCIPAL-SLCTI","SUR","PUEBLA SUR","CALLE LATERAL RECTA A CHOLULA #103, COL. EXHDA. DE ZAVALETA","MEXICO","PUEBLA","PUEBLA","LV0800-1900","No","NA","1","LV0800-1900","11","Julio"
"1029","522","522-MODULO:SAN MARTIN TEXMELUCAN-ALR","SUR","PUEBLA SUR","IGNACIO ZARAGOZA NORTE 4-103","MEXICO","PUEBLA","SAN MARTIN TEXMELUCAN","LV0830-1430","Si","Local","3","LV0830-1430","6","Julio"
"1030","502","502-MODULO:SALA AEROPUERTO MERIDA-ADUANA","SUR","PUERTO PROGRESO","AV. AVIACION INTERIOR AEROPUERTO INTERNACIONAL S/N COL. SAMBULA, C.P. 97250.","MEXICO","YUCATAN","MERIDA","LD0800-2400","#N/A","#N/A","0","#N/A","#N/","Julio"
"1031","248","248-RECONOCIMIENTO ADU. PROGRESO-ADUANA","SUR","PUERTO PROGRESO","AREA DE RECONOCIMIENTO ADUANERO KM. 3.2 , S/N COL. PROGRESO C.P. 97320","MEXICO","YUCATAN","PROGRESO","LS0900-1900","No","NA","2","LS0900-1900","10","Julio"
"1032","259","259-SECCION:AEROPUERTO MERIDA-ADUANA","SUR","PUERTO PROGRESO","CARRETERA MERIDA-UMAN KM. 14.5 , S/N  COL. NUEVA SAMBULA C.P. 97250","MEXICO","YUCATAN","MERIDA","LS0800-2000","No","NA","2","LS0800-2000","12","Julio"
"1033","2018","2018-SALA AEROPUERTO INTERN OAXACA-ADUANA","SUR","SALINA CRUZ","CARR. A PUERTO ANGEL KM. 7.5, INTERIOR AEROPUERTO INTL DE OAXACA.","MEXICO","OAXACA","SANTA CRUZ XOXOCOTLAN","LD0800-2200","No","NA","3","LD0800-2200","14","Julio"
"1034","202","202-SECCION:AEROPUERTO DE HUATULCO-ADUANA","SUR","SALINA CRUZ","CARRETERA COSTERA PINOTEPA-SALINA CRUZ KM. 237 , S/N  COL. EL ZAPOTE C.P. 71601","MEXICO","OAXACA","SANTA MARIA HUATULCO","LD0800-2000","No","NA","2","LD0800-2000","12","Julio"
"1035","231","231-PRINCIPAL-ADUANA","SUR","SALINA CRUZ","AV. MIRAMAR S/N, COL. CANTARRANAS, INT. RECINTO FISCAL, C.P. 70680, SALINA CRUZ, OAXACA.","MEXICO","OAXACA","SALINA CRUZ","LS0800-1700","No","NA","2","LS0800-1700","9","Julio"
"1036","261","261-SECCION:AEROPUERTO OAXACA-ADUANA","SUR","SALINA CRUZ","CARRETERA A PUERTO ANGEL KM. 7.5 , S/N  COL. POBLADO DE XOXOCOTLAN C.P. 71230","MEXICO","OAXACA","SANTA CRUZ XOXOCOTLAN","LV0800-1500","No","NA","2","LV0800-1500","7","Julio"
"1037","319","319-SECCION:AEROPUERTO PTO.ESCONDI-ADUANA","SUR","SALINA CRUZ","CARRETERA COSTERA KM. 6.5 , S/N  COL. CENTRO C.P. 71980","MEXICO","OAXACA","PUERTO ESCONDIDO","LD0800-1700","No","NA","2","LD0800-1700","9","Julio"
"1038","458","458-GARITA DE DZIUCHE-ADUANA","SUR","SUBTENIENTE LOPEZ","CARR. FEDERAL 184 CHETUMAL-MERIDA KM 290, C.P. 77800","MEXICO","QUINTANA ROO","DZIUCHE","LD0000-2400","#N/A","#N/A","0","#N/A","#N/","Julio"
"1039","482","482-GARITA DE CAOBAS-ADUANA","SUR","SUBTENIENTE LOPEZ","CARR. FEDERAL 186 CHETUMAL-ESCARCEGA KM 100, C.P. 77984","MEXICO","QUINTANA ROO","CAOBAS","LD0000-2400","#N/A","#N/A","0","#N/A","#N/","Julio"
"1040","2141","2141-TERMINAL MARITIMA-ADUANA","SUR","SUBTENIENTE LOPEZ","AV. BOULEVARD BAHIA S/N, ANEXO AL MUELLE FISCAL, COL. CENTRO, C.P. 77000","MEXICO","QUINTANA ROO","OTHON P BLANCO","LD0900-2000","#N/A","#N/A","0","#N/A","#N/","Julio"
"1041","2108","2108-BODEGA:SUB LOPEZ KM 2.5 -ADUANA","SUR","SUBTENIENTE LOPEZ","CARR. A CHETUMAL-BACALAR, KM.1, ENTRE PINTORES Y CARPINTEROS","MEXICO","QUINTANA ROO","CHETUMAL","LV0900-1800","No","NA","3","LV0900-1800","9","Julio"
"1042","228","228-PRINCIPAL-ADUANA","SUR","SUBTENIENTE LOPEZ","AV. MEXICO, NO. 51 POBLADO DE SUBTTE. LOPEZ, C.P. 77900","MEXICO","QUINTANA ROO","CHETUMAL","LV0800-1700","No","NA","2","LV0800-1700","9","Julio"
"1043","459","459-AEROPUERTO CHETUMAL-ADUANA","SUR","SUBTENIENTE LOPEZ","AV. REVOLUCION #660 SALA DE PASAJEROS, INTERIOR AEROPUERTO INTERNACIONAL DE CHETUMAL.","MEXICO","QUINTANA ROO","CHETUMAL","LD0700-1900","No","NA","3","LD0700-1900","12","Julio"
"1044","460","460-TERMINAL DE AUTOBUSES-ADUANA","SUR","SUBTENIENTE LOPEZ","SALVADOR NOVO S/N, COL. ADOLFO LOPEZ MATEOS","MEXICO","QUINTANA ROO","CHETUMAL","LD0800-2400","No","NA","3","LD0800-2400","16","Julio"
"1045","533","533-PUENTE FRONTERIZO SUBTENIENTE LOPEZ II-CHACTEMAL","SUR","SUBTENIENTE LOPEZ","AV. MEXICO NO.51, COL. CENTRO.","MEXICO","QUINTANA ROO","OTHON P BLANCO","LV0900-1800","No","NA","2","LV0900-1800","9","Julio"
"1046","1229","1229-BODEGA:PALACIO FEDERAL-ALR","SUR","TAMPICO","ISAURO ALFARO NORTE #104, PALACIO FEDERAL DE TAMPICO","MEXICO","TAMAULIPAS","TAMPICO","LV0800-1800","No","NA","3","LV0800-1800","10","Julio"
"1047","146","146-PRINCIPAL-ADUANA","SUR","TAMPICO","CALZADA BLANCA S/N, INT. RECINTO FISCAL, COL. MORELOS.","MEXICO","TAMAULIPAS","TAMPICO","LS0800-1800","No","NA","2","LS0800-1800","10","Julio"
"1048","153","153-PRINCIPAL-ALAF","SUR","TAMPICO","HEROES DEL CA?ONERO ,S/N ,EDIF. LA LUZ,PISO 2,ENTRE ESQ. CON ADUANA COL.CENTRO","MEXICO","TAMAULIPAS","TAMPICO","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1049","153","153-PRINCIPAL-ALJ","SUR","TAMPICO","HEROES DEL CA?ONERO ,S/N ,EDIF. LA LUZ,PISO 2,ENTRE ESQ. CON ADUANA COL.CENTRO","MEXICO","TAMAULIPAS","TAMPICO","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1050","153","153-PRINCIPAL-ALR","SUR","TAMPICO","HEROES DEL CA?ONERO ,S/N ,EDIF. LA LUZ,PISO 2,ENTRE ESQ. CON ADUANA COL.CENTRO","MEXICO","TAMAULIPAS","TAMPICO","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1051","153","153-PRINCIPAL-ALSC","SUR","TAMPICO","HEROES DEL CA?ONERO ,S/N ,EDIF. LA LUZ,PISO 2,ENTRE ESQ. CON ADUANA COL.CENTRO","MEXICO","TAMAULIPAS","TAMPICO","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1052","153","153-PRINCIPAL-CERYS","SUR","TAMPICO","HEROES DEL CA?ONERO ,S/N ,EDIF. LA LUZ,PISO 2,ENTRE ESQ. CON ADUANA COL.CENTRO","MEXICO","TAMAULIPAS","TAMPICO","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1053","153","153-PRINCIPAL-SLCTI","SUR","TAMPICO","HEROES DEL CA?ONERO ,S/N ,EDIF. LA LUZ,PISO 2,ENTRE ESQ. CON ADUANA COL.CENTRO","MEXICO","TAMAULIPAS","TAMPICO","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1054","367","367-SECCION:AEROPUERTO TAMPICO_-ADUANA","SUR","TAMPICO","BLVD. ADOLFO LOPEZ MATEOS ,1001,AEROPUERTO INT.FRANCISCO JAVIER MINAC.P.89339","MEXICO","TAMAULIPAS","TAMPICO","LS0800-1800","No","NA","2","LS0800-1800","10","Julio"
"1055","470","470-RECINTO FISCALIZADO MUELLE 10 Y 11","SUR","TAMPICO","ZARAGOZA S/N COL. GPE. VICTORIA, MUELLES DE METALES Y MINERALES","MEXICO","TAMAULIPAS","TAMPICO","LV0900-1800","#N/A","#N/A","0","LV0900-1800","9","Julio"
"1056","244","244-PRINCIPAL-ALAF","SUR","TAPACHULA","CENTRAL PONIENTE #17, ENTRE SEGUNDA Y CUARTA NORTE, COL.CENTRO","MEXICO","CHIAPAS","TAPACHULA","LV0900-1800","No","NA","2","LV0800-1800","10","Julio"
"1057","244","244-PRINCIPAL-ALJ","SUR","TAPACHULA","CENTRAL PONIENTE #17, ENTRE SEGUNDA Y CUARTA NORTE, COL.CENTRO","MEXICO","CHIAPAS","TAPACHULA","LV0900-1800","No","NA","2","LV0800-1800","10","Julio"
"1058","244","244-PRINCIPAL-ALR","SUR","TAPACHULA","CENTRAL PONIENTE #17, ENTRE SEGUNDA Y CUARTA NORTE, COL.CENTRO","MEXICO","CHIAPAS","TAPACHULA","LV0900-1800","No","NA","2","LV0800-1800","10","Julio"
"1059","244","244-PRINCIPAL-ALSC","SUR","TAPACHULA","CENTRAL PONIENTE #17, ENTRE SEGUNDA Y CUARTA NORTE, COL.CENTRO","MEXICO","CHIAPAS","TAPACHULA","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1060","244","244-PRINCIPAL-CERYS","SUR","TAPACHULA","CENTRAL PONIENTE #17, ENTRE SEGUNDA Y CUARTA NORTE, COL.CENTRO","MEXICO","CHIAPAS","TAPACHULA","LV0900-1800","No","NA","2","LV0800-1800","10","Julio"
"1061","244","244-PRINCIPAL-SLCTI","SUR","TAPACHULA","CENTRAL PONIENTE #17, ENTRE SEGUNDA Y CUARTA NORTE, COL.CENTRO","MEXICO","CHIAPAS","TAPACHULA","LV0900-1800","No","NA","2","LV0800-1800","10","Julio"
"1062","491","491-BODEGA: ALMACEN DEL SAT TAPACHULA","SUR","TAPACHULA","CARR. ANTIGUO AEROPUERTO S/N, FRAC.DEL PREDIO RUSTICO DE LA SOLEDAD","MEXICO","CHIAPAS","TAPACHULA","LV0900-1800","No","NA","3","LV0900-1800","9","Julio"
"1063","277","277-PRINCIPAL-ALR","SUR","TLAXCALA","PLAZA DE LA CONSTITUCION #22, COL. CENTRO","MEXICO","TLAXCALA","TLAXCALA","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1064","277","277-PRINCIPAL-ALSC","SUR","TLAXCALA","PLAZA DE LA CONSTITUCION #22, COL. CENTRO","MEXICO","TLAXCALA","TLAXCALA","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1065","277","277-PRINCIPAL-SLCTI","SUR","TLAXCALA","PLAZA DE LA CONSTITUCION #22, COL. CENTRO","MEXICO","TLAXCALA","TLAXCALA","LV0900-1800","No","NA","2","LV0800-1800","10","Julio"
"1066","278","278-SUBSEDE:TLAXCALA ALJ","SUR","TLAXCALA","DIEGO MU?OZ CAMARGO , 28  COL. CENTRO C.P. 90000","MEXICO","TLAXCALA","TLAXCALA","LV0900-1800","No","NA","2","LV0900-1900","10","Julio"
"1067","278","278-SUBSEDE:TLAXCALA-CERYS","SUR","TLAXCALA","DIEGO MU?OZ CAMARGO , 28  COL. CENTRO C.P. 90000","MEXICO","TLAXCALA","TLAXCALA","LV0900-1900","No","NA","2","LV0900-1900","10","Julio"
"1068","279","279-SUBSEDE:TLAXCALA ALAF","SUR","TLAXCALA","AV. HIDALGO , 5  ESQ. CON 20 DE NOVIEMBRE COL. CENTRO C.P. 90000","MEXICO","TLAXCALA","TLAXCALA","LV0900-1800","No","NA","2","LV0900-1800","9","Julio"
"1069","511","511-MODULO:APIZACO-ALR","SUR","TLAXCALA","AV. HIDALGO SUR #303, COL. CENTRO, TORRE APIZACO MEZANINE LOCAL 2","MEXICO","TLAXCALA","TLAXCALA","LV0800-1800","No","NA","3","LV0800-1800","10","Julio"
"1070","1235","1235-SUBSEDE:NARANJOS-ALR","SUR","TUXPAN","JUSTO SIERRA S/N ESQ. 2 DE ENERO","MEXICO","VERACRUZ","NARANJOS","LV0900-1800","No","NA","3","LV0900-1800","9","Julio"
"1071","137","137-PRINCIPAL-ADUANA","SUR","TUXPAN","CARRETERA A LA BARRA SUR KM. 8 , S/N , MUELLE FISCAL, COL. CONGREGACION TABUCO C.P. 92770","MEXICO","VERACRUZ","TUXPAN","LV0800-1700","No","NA","2","LV0800-1700","9","Julio"
"1072","155","155-PRINCIPAL-ALAF","SUR","TUXPAN","JOSE LUIS GARIZURIETA , 40 , EDIFICIO MAPLES ARCE,COL. CENTRO","MEXICO","VERACRUZ","TUXPAN","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1073","155","155-PRINCIPAL-ALJ","SUR","TUXPAN","JOSE LUIS GARIZURIETA , 40 , EDIFICIO MAPLES ARCE,COL. CENTRO","MEXICO","VERACRUZ","TUXPAN","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1074","155","155-PRINCIPAL-ALR","SUR","TUXPAN","JOSE LUIS GARIZURIETA , 40 , EDIFICIO MAPLES ARCE,COL. CENTRO","MEXICO","VERACRUZ","TUXPAN","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1075","155","155-PRINCIPAL-ALSC","SUR","TUXPAN","JOSE LUIS GARIZURIETA , 40 , EDIFICIO MAPLES ARCE,COL. CENTRO","MEXICO","VERACRUZ","TUXPAN","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1076","155","155-PRINCIPAL-CERYS","SUR","TUXPAN","JOSE LUIS GARIZURIETA , 40 , EDIFICIO MAPLES ARCE,COL. CENTRO","MEXICO","VERACRUZ","TUXPAN","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1077","155","155-PRINCIPAL-SLCTI","SUR","TUXPAN","JOSE LUIS GARIZURIETA , 40 , EDIFICIO MAPLES ARCE,COL. CENTRO","MEXICO","VERACRUZ","TUXPAN","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1078","157","157-SUBSEDE:POZA RICA-ALAF","SUR","TUXPAN","CALLE RICARDO FLORES MAGON NO. 303, ENTRE ALTAMIRANO Y 16 DE SEPTIEMBRE, COLONIA TAJIN.","MEXICO","VERACRUZ","POZA RICA","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1079","157","157-SUBSEDE:POZA RICA-ALR","SUR","TUXPAN","CALLE RICARDO FLORES MAGON NO. 303, ENTRE ALTAMIRANO Y 16 DE SEPTIEMBRE, COLONIA TAJIN","MEXICO","VERACRUZ","POZA RICA","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1080","157","157-SUBSEDE:POZA RICA-ALSC","SUR","TUXPAN","CALLE RICARDO FLORES MAGON NO. 303, ENTRE ALTAMIRANO Y 16 DE SEPTIEMBRE, COLONIA TAJIN.","MEXICO","VERACRUZ","POZA RICA","LV0900-0600","No","NA","2","LV0800-1800","10","Julio"
"1081","157","157-SUBSEDE:POZA RICA-CERYS","SUR","TUXPAN","CALLE RICARDO FLORES MAGON NO. 303, ENTRE ALTAMIRANO Y 16 DE SEPTIEMBRE, COLONIA TAJIN.","MEXICO","VERACRUZ","POZA RICA","LV0800-0600","No","NA","2","LV0800-1800","10","Julio"
"1082","159","159-MODULO:MARTINEZ D LA TORRE MAF-MAF","SUR","TUXPAN","MAXIMINO AVILA CAMACHO , 605, ENTRE ALDAMA Y RAYON  COL. CENTRO C.P. 93600","MEXICO","VERACRUZ","MARTINEZ DE LA TORRE","LV0800-1800","No","NA","3","LV0800-1800","10","Julio"
"1083","159","159-MODULO:MARTINEZ D LA TORRE-ALAF","SUR","TUXPAN","MAXIMINO AVILA CAMACHO , 605, ENTRE ALDAMA Y RAYON  COL. CENTRO","MEXICO","VERACRUZ","MARTINEZ DE LA TORRE","LV0800-1800","No","NA","3","LV0800-1800","10","Julio"
"1084","159","159-MODULO:MARTINEZ D LA TORRE-ALR","SUR","TUXPAN","MAXIMINO AVILA CAMACHO , 605, ENTRE ALDAMA Y RAYON  COL. CENTRO","MEXICO","VERACRUZ","MARTINEZ DE LA TORRE","LV0800-1800","No","NA","3","LV0800-1800","10","Julio"
"1085","161","161-SUBSEDE:PANUCO-ALR","SUR","TUXPAN","BENITO JUAREZ , S/N  ESQ. CON ALLENDE COL. CENTRO C.P. 92000","MEXICO","VERACRUZ","PANUCO","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1086","161","161-SUBSEDE:PANUCO-ALSC","SUR","TUXPAN","BENITO JUAREZ , S/N  ESQ. CON ALLENDE COL. CENTRO","MEXICO","VERACRUZ","PANUCO","LV0800-1800","No","NA","2","LV0800-1800","10","Julio"
"1087","2111","2111-BODEGA:TUXPAN INDEPENDENCIA-CERYS","SUR","TUXPAN","INDEPENDENCIA ESQ. GENARO RODRIGUEZ, ZONA CENTRO","MEXICO","VERACRUZ","TUXPAN","LV0900-1800","No","NA","3","LV0900-1800","9","Julio"
"1088","1017","1017-SUBSEDE:COMITAN-ALR","SUR","TUXTLA GUTIERREZ","3A CALLE SUR PONIENTE 2","MEXICO","CHIAPAS","COMITAN DE DOMINGUEZ","LV0900-1800","No","NA","3","LV0900-1800","9","Julio"
"1089","1096","1096-SUBSEDE:PICHUCALCO-ALR","SUR","TUXTLA GUTIERREZ","PRESIDENCIA MUNICIPAL 1ER PISO","MEXICO","CHIAPAS","PICHUCALCO","LV0900-1800","No","NA","3","LV0900-1800","9","Julio"
"1090","1130","1130-SUBSEDE:SAN CRISTOBAL DE LAS C-ALR","SUR","TUXTLA GUTIERREZ","PLAZA SAN CRISTOBAL, DIAGONAL HERMANOS PANIAGUA # 50 ,BARRIO DE SAN RAMON, C.P. 29265","MEXICO","CHIAPAS","SAN CRISTOBAL DE LAS CASAS","LV0900-1800","No","NA","3","LV0900-1800","9","Julio"
"1091","2112","2112-BODEGA:TUXTLA GUTIERREZ 8VA-CERYS","SUR","TUXTLA GUTIERREZ","SANJUANBAUTISTA #352, CARR. TUXTLA GUTIERREZ-CHIAPA DE CORZO KM 6.5","MEXICO","CHIAPAS","TUXTLA GUTIERREZ","LV0900-1500","No","NA","3","LV0900-1500","6","Julio"
"1092","243","243-PRINCIPAL-ALAF","SUR","TUXTLA GUTIERREZ","CALLE SEGUNDA OTE NTE #217, PALACIO FEDERAL 1ER.PISO, ENTRE 1A Y 2A NTE, COL. CENTRO.","MEXICO","CHIAPAS","TUXTLA GUTIERREZ","LV0900-1800","No","NA","2","LV0900-1800","9","Julio"
"1093","243","243-PRINCIPAL-ALJ","SUR","TUXTLA GUTIERREZ","CALLE SEGUNDA OTE NTE #217, PALACIO FEDERAL 3ER.PISO, ENTRE 1A Y 2A NTE, COL. CENTRO.","MEXICO","CHIAPAS","TUXTLA GUTIERREZ","LV0900-1800","No","NA","2","LV0900-1800","9","Julio"
"1094","243","243-PRINCIPAL-ALR","SUR","TUXTLA GUTIERREZ","CALLE SEGUNDA OTE NTE #217, PALACIO FEDERAL 1ER.PISO, ENTRE 1A Y 2A NTE, COL. CENTRO.","MEXICO","CHIAPAS","TUXTLA GUTIERREZ","LV0900-1800","No","NA","2","LV0900-1800","9","Julio"
"1095","243","243-PRINCIPAL-ALSC","SUR","TUXTLA GUTIERREZ","CALLE SEGUNDA OTE NTE #217, PALACIO FEDERAL 1ER.PISO, ENTRE 1A Y 2A NTE, COL. CENTRO.","MEXICO","CHIAPAS","TUXTLA GUTIERREZ","LV0830-1730","No","NA","2","LV0900-1800","9","Julio"
"1096","243","243-PRINCIPAL-CERYS","SUR","TUXTLA GUTIERREZ","CALLE SEGUNDA OTE NTE #217, PALACIO FEDERAL 3ER.PISO, ENTRE 1A Y 2A NTE, COL. CENTRO.","MEXICO","CHIAPAS","TUXTLA GUTIERREZ","LV0900-1800","No","NA","2","LV0900-1800","9","Julio"
"1097","243","243-PRINCIPAL-SLCTI","SUR","TUXTLA GUTIERREZ","CALLE SEGUNDA OTE NTE #217, PALACIO FEDERAL 1ER.PISO, ENTRE 1A Y 2A NTE, COL. CENTRO.","MEXICO","CHIAPAS","TUXTLA GUTIERREZ","LV0900-1800","No","NA","2","LV0900-1800","9","Julio"
"1098","9999","9999-ENTIDAD FEDERATIVA-CAMPECHE -CAMP","SUR","USUARIO EXTERNO","CALLE 8 S/N, ENTRE 61 Y CIRC. BALUARTES COL. CENTRO","MEXICO","CAMPECHE","CAMPECHE","LV0900-1900","USUAR","USUARIO EXTERNO","0","USUARIO EXTERNO","#N/","Julio"
"1099","9999","9999-ENTIDAD FEDERATIVA-CANCUN","SUR","USUARIO EXTERNO","AVENIDA NADER NUMERO 25  SM2 MZA 13 LOTE 7 EDIFICIO TAPACHULA SEGUNDO PISO  INT DESP. 304 ","MEXICO","QUINTANA ROO","CANCUN","LV0900-1900","USUAR","USUARIO EXTERNO","0","USUARIO EXTERNO","#N/","Julio"
"1100","9999","9999-ENTIDAD FEDERATIVA-CANCUN-QR","SUR","USUARIO EXTERNO","AVENIDA BONAMPAK NUMERO 77  SM3 MZA-20 CUARTO PISO  LOCAL 401 Y 402 CRUZA CON UXMAL","MEXICO","QUINTANA ROO","CANCUN","LV0900-1900","USUAR","USUARIO EXTERNO","0","USUARIO EXTERNO","#N/","Julio"
"1101","9999","9999-ENTIDAD FEDERATIVA-CHETUMAL-QROO","SUR","USUARIO EXTERNO","CALLE CECILIO CHI #65","MEXICO","QUINTANA ROO","CHETUMAL","LV0900-1900","USUAR","USUARIO EXTERNO","0","USUARIO EXTERNO","#N/","Julio"
"1102","9999","9999-ENTIDAD FEDERATIVA-CHIAPAS","SUR","USUARIO EXTERNO","BOULEVARD ANDR?S SERRA ROJAS NO. 1090, TORRE CHIAPAS, COL. EL RETIRO","MEXICO","CHIAPAS","TUXTLA GUTIERREZ","LV0900-1900","USUAR","USUARIO EXTERNO","0","USUARIO EXTERNO","#N/","Julio"
"1103","9999","9999-ENTIDAD FEDERATIVA-CHIAPAS-INGRESOS","SUR","USUARIO EXTERNO","CALLE CENTRAL ESQ. 2?. AVENIDA SUR, EDIFICIO DE INGRESOS, 1ER. PISO","MEXICO","CHIAPAS","CHIAPAS","LV0900-1900","USUAR","USUARIO EXTERNO","0","USUARIO EXTERNO","#N/","Julio"
